Date,Open,High,Low,Close,Volume
1977/12/20,6.5326,6.5326,6.469,6.5114,3925
1977/12/21,6.5114,6.5538,6.469,6.5326,4129
1977/12/22,6.5327,6.5963,6.5327,6.5539,3312
1977/12/23,6.5751,6.6175,6.5751,6.6175,6705
1977/12/27,6.6174,6.6174,6.575,6.575,4007
1977/12/28,6.575,6.6174,6.5114,6.5326,6460
1977/12/29,6.5327,6.5751,6.4902,6.5539,6378
1977/12/30,6.5538,6.5962,6.5326,6.575,8259
1978/1/3,6.5751,6.5963,6.5327,6.5963,2290
1978/1/4,6.575,6.575,6.5114,6.5114,1636
1978/1/5,6.5327,6.5751,6.5327,6.5539,3189
1978/1/6,6.5538,6.575,6.469,6.469,4129
1978/1/9,6.4478,6.4478,6.2993,6.2993,5561
1978/1/10,6.2993,6.3417,6.2569,6.2781,3843
1978/1/11,6.2781,6.2993,6.2145,6.2993,4375
1978/1/12,6.2993,6.3205,6.2357,6.2781,2126
1978/1/13,6.2781,6.3629,6.2781,6.3205,2126
1978/1/16,6.3206,6.3206,6.1721,6.1721,3230
1978/1/17,6.1721,6.2357,6.1509,6.1933,2535
1978/1/18,6.1932,6.2781,6.172,6.2781,2044
1978/1/19,6.2781,6.3205,6.1508,6.1508,5070
1978/1/20,6.1721,6.2145,6.1721,6.2145,204
1978/1/23,6.2145,6.2569,6.1721,6.2569,1676
1978/1/24,6.2569,6.2569,6.1933,6.2145,2699
1978/1/25,6.2145,6.2357,6.1721,6.1721,2903
1978/1/26,6.172,6.2144,6.1508,6.1508,1513
1978/1/27,6.1296,6.1296,6.066,6.0872,4048
1978/1/30,6.1084,6.172,6.1084,6.1508,2249
1978/1/31,6.1509,6.1933,6.1297,6.1933,3394
1978/2/1,6.1933,6.1933,6.1297,6.1297,2699
1978/2/2,6.1508,6.2569,6.1508,6.2357,1840
1978/2/3,6.2357,6.2569,6.2145,6.2357,2739
1978/2/6,6.2357,6.2357,6.1508,6.1508,1758
1978/2/7,6.1721,6.2145,6.1721,6.1933,1881
1978/2/8,6.1933,6.2357,6.1721,6.2357,5561
1978/2/9,6.2357,6.2357,6.1933,6.2357,2535
1978/2/10,6.2357,6.2357,6.1933,6.2357,2494
1978/2/13,6.2357,6.2357,6.2145,6.2357,1227
1978/2/14,6.2357,6.2357,6.1721,6.2145,2862
1978/2/15,6.1933,6.1933,6.1509,6.1933,3762
1978/2/16,6.1721,6.1721,6.1297,6.1297,3680
1978/2/17,6.1296,6.172,6.1296,6.1508,1390
1978/2/21,6.1508,6.172,6.1084,6.1084,1799
1978/2/22,6.1084,6.1508,6.0872,6.1508,3884
1978/2/23,6.1508,6.172,6.1296,6.1508,2085
1978/2/24,6.1508,6.1932,6.1508,6.1508,2985
1978/2/27,6.1509,6.1933,6.1297,6.1721,7114
1978/2/28,6.1508,6.1508,6.1084,6.1084,2208
1978/3/1,6.1085,6.1297,5.9812,5.9812,6705
1978/3/2,5.9812,6.0236,5.9388,6.0024,4007
1978/3/3,6.0024,6.0236,5.9176,5.96,7482
1978/3/6,5.9388,5.9388,5.8964,5.8964,2944
1978/3/7,5.8964,5.9812,5.8752,5.9812,6705
