Date,Open,High,Low,Close,Volume
1999/8/26,44.6001,45.2099,43.729,43.729,263698
1999/8/27,43.9032,43.9032,42.8578,42.9014,184881
1999/8/30,43.032,43.032,41.3334,41.3334,305301
1999/8/31,41.4641,42.161,40.8979,41.6819,346069
1999/9/1,42.2045,42.2916,41.6819,42.0303,390320
1999/9/2,41.4641,42.1174,41.0286,41.2899,507047
1999/9/3,42.3352,43.9903,42.3352,43.9903,526072
1999/9/7,43.9031,44.9049,43.5111,43.5547,566978
1999/9/8,43.5112,44.3387,43.2934,43.5983,510183
1999/9/9,43.5548,43.5983,42.5094,43.0321,312758
1999/9/10,43.4676,43.9685,42.9449,43.9685,443422
1999/9/13,43.337,43.7725,43.2063,43.2934,174707
1999/9/14,42.7708,42.7708,40.9415,41.377,808794
1999/9/15,41.8997,41.8997,40.4624,40.6366,676109
1999/9/16,40.8108,41.2028,40.0268,40.201,524887
1999/9/17,40.8543,41.8561,40.7672,41.8561,778201
1999/9/20,41.8561,42.3352,41.4641,42.3352,503005
1999/9/21,42.2046,43.0321,40.6801,41.2028,1650969
1999/9/22,41.769,43.2063,41.1592,42.7272,1069495
1999/9/23,43.0321,43.3806,42.3352,42.3788,620081
1999/9/24,42.5529,43.3369,42.4223,43.1627,579382
1999/9/27,43.2063,43.6418,42.6836,42.9014,435338
1999/9/28,42.7272,43.3805,42.553,43.3805,571368
1999/9/29,43.4676,43.7289,42.5965,42.8143,558128
1999/9/30,43.1627,43.5547,42.5094,42.5094,775901
1999/10/1,42.5094,42.6836,40.6365,41.2463,552831
1999/10/4,41.4641,42.9885,41.4641,42.9885,515270
1999/10/5,43.2934,44.0774,42.7707,43.3805,725099
1999/10/6,43.2935,44.6001,43.0757,44.6001,657991
1999/10/7,44.6,44.6871,44.0338,44.0338,255265
1999/10/8,43.5547,44.5565,43.1192,44.5565,340633
1999/10/11,44.4259,44.5565,44.2516,44.3823,159794
1999/10/12,44.3823,44.4258,43.7289,43.8596,448927
1999/10/13,43.4676,43.6418,42.2916,42.5094,273872
1999/10/14,42.161,43.5983,41.0286,43.2063,708026
1999/10/15,42.161,42.2481,40.593,41.6383,758200
1999/10/18,41.9868,41.9868,40.3753,41.2899,510601
1999/10/19,41.4641,42.5094,41.4641,42.0739,754508
1999/10/20,42.161,43.4676,42.161,43.0321,348299
1999/10/21,42.7667,43.1595,42.6795,43.1595,196832
1999/10/22,43.8141,45.9088,43.7704,45.7342,1148382
1999/10/25,45.3415,45.3851,44.1632,44.6869,464325
1999/10/26,44.3378,45.0796,43.1595,43.1595,453991
1999/10/27,43.334,45.2105,43.2904,44.9487,986253
1999/10/28,45.0361,50.6219,45.0361,50.2728,2781343
1999/10/29,50.3164,51.4946,49.0072,49.5745,1738948
1999/11/1,49.2254,49.5745,48.3963,48.4399,662832
1999/11/2,48.3089,50.0982,48.2653,48.7017,379140
1999/11/3,48.7454,48.789,47.698,48.0035,645167
1999/11/4,48.6581,49.4,48.4836,48.9636,398272
1999/11/5,50.2727,51.8874,49.7491,51.451,911123
1999/11/8,51.3201,51.3201,50.6219,50.971,454969
1999/11/9,51.3201,51.3638,50.0982,50.1855,485691
1999/11/10,49.5745,50.7964,49.3127,50.2291,473890
1999/11/11,50.2728,51.3201,49.9673,51.1892,400995
1999/11/12,51.6256,55.7277,51.4947,55.6841,1555454
1999/11/15,54.9859,55.815,53.9385,54.4622,696208
1999/11/16,54.724,57.9533,54.724,57.8224,1050910
1999/11/17,56.6441,56.8186,54.8549,55.5531,869578
1999/11/18,55.7277,56.6441,55.3349,55.9895,776085
1999/11/19,55.8586,56.4696,55.5968,55.815,230138
1999/11/22,55.5095,56.0332,54.8112,55.6404,230347
1999/11/23,55.815,56.295,54.113,54.2876,458250
1999/11/24,54.113,54.2876,53.5894,53.8512,360079
1999/11/26,53.8948,54.2876,53.5021,53.9821,75130
1999/11/29,53.9384,53.9384,51.931,52.0183,361614
1999/11/30,52.1929,53.8512,52.0183,52.4547,645865
1999/12/1,52.1929,53.1966,52.1929,53.1966,349116
1999/12/2,53.2402,54.2003,53.2402,54.113,316718
1999/12/3,54.8112,56.3386,54.724,55.204,467467
1999/12/6,55.2913,55.3786,53.4584,53.7639,206048
1999/12/7,53.9385,56.5132,53.9385,56.5132,616609
1999/12/8,57.1241,57.1241,55.8586,55.8586,511246
1999/12/9,56.3823,57.4296,55.684,55.8586,841859
1999/12/10,55.8586,57.5606,55.5532,57.2551,967960
1999/12/13,56.9059,57.9097,56.6005,57.2987,655291
1999/12/14,56.8623,56.8623,54.3312,54.9858,772105
1999/12/15,54.2876,55.5095,54.2876,55.4659,749763
1999/12/16,55.2913,55.5095,54.2876,54.8549,214986
1999/12/17,54.8985,56.2513,54.7676,55.9895,378512
1999/12/20,57.2551,58.3897,56.3823,57.1678,909518
1999/12/21,56.295,57.9533,55.5095,56.5132,830827
1999/12/22,56.5568,56.8187,55.2476,55.6404,367829
1999/12/23,56.5568,57.5605,56.3386,56.5568,371459
1999/12/27,56.2077,57.866,56.2077,57.2987,271752
1999/12/28,57.2987,59.8298,57.2987,59.3498,573808
1999/12/29,59.6989,61.5754,59.6116,61.4445,554956
1999/12/30,62.8409,64.8483,62.5354,64.3683,676727
1999/12/31,64.1938,66.2012,63.8883,65.7648,267772
2000/1/3,65.7648,65.8957,61.2699,61.6627,1272599
2000/1/4,60.7463,61.0954,57.4297,57.7788,1150479
2000/1/5,56.4696,57.1678,54.724,55.0731,1058940
2000/1/6,54.8985,59.0006,54.8985,57.4296,1288308
2000/1/7,57.9969,58.0842,55.7713,57.6478,787187
2000/1/10,57.0805,59.2625,57.0805,58.9134,560751
2000/1/11,59.3498,60.2226,59.0443,59.2189,564591
2000/1/12,58.7388,60.048,58.2152,58.9134,639651
2000/1/13,59.4371,59.4371,57.8661,59.0007,496444
2000/1/14,59.6989,60.7026,59.568,59.7862,423827
2000/1/18,59.3498,62.23,59.1753,60.659,765054
2000/1/19,60.659,62.4045,60.5717,61.139,444704
2000/1/20,60.8296,61.4851,59.3438,60.0867,434757
2000/1/21,60.2615,60.2615,59.1253,59.9119,379311
2000/1/24,61.1793,61.1793,56.9841,57.1589,498454
2000/1/25,58.0328,58.8631,57.5958,58.6446,523903
2000/1/26,58.8194,61.8784,58.8194,61.7036,759741
2000/1/27,61.7036,62.8835,61.2666,62.228,490832
2000/1/28,61.1792,61.5288,60.2178,60.8296,543131
2000/1/31,60.8296,64.1071,60.48,64.0634,560612
2000/2/1,64.9374,65.0248,63.2768,63.8012,568512
2000/2/2,63.4516,64.0634,61.9658,63.7138,674510
2000/2/3,62.9272,63.7137,59.3001,59.6934,1547519
2000/2/4,61.0044,61.0044,58.4261,59.2127,1015015
2000/2/7,59.0379,60.48,58.3824,59.9556,650107
2000/2/8,59.9556,62.665,59.9556,62.5339,716531
2000/2/9,62.5339,62.5339,60.5237,60.6548,277649
2000/2/10,60.6548,61.0481,59.7808,60.5674,351833
2000/2/11,60.4363,62.0532,59.4312,59.5186,599136
2000/2/14,59.5186,60.7422,59.169,60.48,438952
2000/2/15,60.3052,60.5674,59.5186,60.48,379241
2000/2/16,60.6548,61.0481,57.9454,57.9891,503627
2000/2/17,59.2565,59.2565,56.7219,57.4211,626126
2000/2/18,59.0817,59.0817,56.4597,56.5034,647102
2000/2/22,56.8093,57.5959,56.416,57.0278,503488
2000/2/23,56.8529,60.8296,56.6781,59.9556,491461
2000/2/24,59.9993,62.8835,59.7808,62.665,838889
2000/2/25,62.5339,65.724,61.7036,62.4028,932022
2000/2/28,62.4028,62.4028,60.8296,61.5288,362181
2000/2/29,62.0532,64.6752,61.5288,64.6752,965723
2000/3/1,65.1995,67.6467,65.1558,66.2483,1041025
2000/3/2,66.5979,68.4333,65.8113,67.2971,1271968
2000/3/3,67.8215,71.6671,67.6468,71.6671,1605273
2000/3/6,71.8419,73.5899,71.5797,72.4974,993551
2000/3/7,72.6721,73.9394,71.6233,73.3276,728067
2000/3/8,73.4151,73.6773,69.7006,71.1427,727928
2000/3/9,71.1427,75.6437,70.7931,74.9445,374417
2000/3/10,76.7362,83.2037,75.8622,78.4842,1422434
2000/3/13,75.163,80.7566,74.4638,77.1732,1016763
2000/3/14,77.9597,78.9211,72.3662,73.2402,456641
2000/3/15,71.6671,73.7647,70.8805,72.41,489644
2000/3/16,72.6285,73.4151,69.3947,72.2352,1415723
2000/3/17,72.8032,82.0675,72.1914,81.4557,1467881
2000/3/20,82.2424,86.0005,78.7027,79.3145,1575977
2000/3/21,77.6102,83.7718,74.4638,82.6793,1882781
2000/3/22,80.3195,82.4608,80.2758,81.9146,880211
2000/3/23,81.4557,83.2037,80.4943,83.2037,1158489
2000/3/24,83.2037,89.4964,82.286,84.8206,1352515
2000/3/27,82.6793,83.4659,78.1346,78.3094,919436
2000/3/28,76.5614,80.7566,75.8622,79.1834,1153246
2000/3/29,79.7078,81.1936,77.4354,79.8389,527400
2000/3/30,78.7463,80.4069,73.5024,74.726,867835
2000/3/31,75.5126,78.2219,72.2351,73.5898,1183939
2000/4/3,76.037,77.479,73.7646,73.7646,1251201
2000/4/4,74.1142,74.289,63.7138,68.6955,2614694
2000/4/5,68.1711,69.6569,65.3743,68.1274,2264469
2000/4/6,70.6182,74.1142,69.9191,74.1142,1171634
2000/4/7,74.2891,74.9883,70.7494,71.6671,960339
2000/4/10,72.7158,76.2992,72.4099,74.8571,1223514
2000/4/11,74.9008,75.7311,72.9343,73.2839,802111
2000/4/12,74.4638,74.9882,67.4719,67.5156,1816847
2000/4/13,67.6467,68.6081,64.544,66.5979,2361656
2000/4/14,64.8499,64.8499,55.5419,57.858,3395128
2000/4/17,57.1589,61.354,56.6345,61.1792,2439896
2000/4/18,61.1792,66.3794,60.7422,65.5491,1532276
2000/4/19,65.4144,65.4582,62.7453,64.4518,973262
2000/4/20,64.2768,64.2768,61.6077,62.1765,742863
2000/4/24,62.1765,64.058,59.2449,60.8201,1235164
2000/4/25,62.0452,68.521,61.2576,67.9522,939167
2000/4/26,68.3022,69.3961,65.8082,66.1582,1138411
2000/4/27,64.0579,67.3833,63.2703,66.6395,1240834
2000/4/28,67.3834,68.2585,63.6204,65.2831,802020
2000/5/1,65.2831,71.1463,65.2831,67.9084,1623711
2000/5/2,66.5083,68.346,64.7581,65.1081,1166695
2000/5/3,64.583,67.0333,62.789,63.7954,1351867
2000/5/4,63.9705,64.408,61.6952,63.1391,644570
2000/5/5,62.5703,64.5393,61.2138,62.9203,964790
2000/5/8,60.2074,61.5201,60.0324,61.1263,1972144
2000/5/9,60.2075,60.9076,59.3324,59.945,1217522
2000/5/10,58.1072,58.5885,56.4007,57.0133,1638623
2000/5/11,57.0571,58.2822,56.3132,56.6195,1593397
2000/5/12,56.182,59.4199,56.182,58.6542,1338006
2000/5/15,58.676,61.6076,58.676,60.9513,1168375
2000/5/16,61.6076,62.4827,58.8073,59.8574,1777100
2000/5/17,59.5949,60.2075,58.1072,59.2886,861807
2000/5/18,58.7198,61.2576,58.7198,59.6824,1045230
2000/5/19,58.9823,59.5074,57.4946,59.2011,1076384
2000/5/22,58.4572,58.7198,56.4445,57.4071,942037
2000/5/23,57.3197,59.8575,57.0571,57.976,842835
2000/5/24,57.8447,58.5448,55.657,56.007,1071274
2000/5/25,56.3571,58.3698,50.3626,51.1064,2821423
2000/5/26,51.1938,51.3689,48.5685,48.8748,1664876
2000/5/30,50.0563,51.4127,49.4437,50.4063,1543903
2000/5/31,50.4063,52.4191,49.7937,51.5002,954780
2000/6/1,52.2002,54.388,51.5439,53.4691,1179576
2000/6/2,59.1574,61.0826,58.4573,60.8201,2497842
2000/6/5,60.8201,61.5202,59.1574,59.1574,1103758
2000/6/6,58.8073,59.5949,57.2321,58.1947,723329
2000/6/7,58.0197,61.6077,57.6697,60.6888,924045
2000/6/8,60.8201,61.3452,59.5512,59.5512,878610
2000/6/9,59.5949,60.6012,58.2822,58.2822,704847
2000/6/12,58.326,59.0261,57.2321,58.326,513024
2000/6/13,58.4573,60.0325,57.8447,59.5949,541307
2000/6/14,59.6387,63.2704,59.3762,62.9641,1367691
2000/6/15,62.9641,63.5767,60.9076,63.1829,1484816
2000/6/16,63.1829,64.0142,61.3451,62.9641,1254766
2000/6/19,63.1391,65.1081,62.6578,64.1455,1465213
2000/6/20,64.0579,65.4143,61.1701,62.3077,1654024
2000/6/21,61.6076,61.8702,58.9823,60.645,2012889
2000/6/22,60.645,60.645,57.4071,58.9823,1036198
2000/6/23,59.6824,60.9076,58.8073,60.2075,1131831
2000/6/26,60.7325,61.6076,60.0324,61.4326,823092
2000/6/27,61.4326,62.5702,61.3451,61.8264,823092
2000/6/28,61.6076,63.6641,61.6076,62.9203,826382
2000/6/29,63.0954,65.1956,61.8265,64.8456,969901
2000/6/30,65.1081,67.1646,64.8018,66.3552,1778642
2000/7/3,66.0707,66.4645,65.4144,66.4645,317209
2000/7/5,66.0707,67.9084,65.7207,67.1646,753994
2000/7/6,63.0079,65.8082,61.8702,65.2394,2340462
2000/7/7,65.2393,66.6833,63.6642,66.4645,886030
2000/7/10,66.4208,69.2212,65.677,68.3898,1049221
2000/7/11,68.3023,69.4399,67.9522,68.9586,874479
2000/7/12,70.0962,72.9841,70.0962,71.3651,1925939
2000/7/13,70.3588,72.9841,69.6587,72.9841,1545303
2000/7/14,72.9841,73.6841,72.0214,72.9403,800199
2000/7/17,72.8528,72.8966,70.0087,70.0087,857607
2000/7/18,71.4088,72.984,70.7963,72.7215,1715002
2000/7/19,72.2403,72.5028,70.2275,70.5338,612016
2000/7/20,70.7931,73.553,70.7931,72.6768,720337
2000/7/21,72.633,74.0787,72.0635,73.0711,809775
2000/7/24,73.4215,74.9548,72.0197,73.8596,1021733
2000/7/25,74.1225,74.8234,72.6768,74.2977,765757
2000/7/26,74.0349,74.2539,72.0197,74.2539,874330
2000/7/27,74.1225,74.5606,70.0046,70.0922,910568
2000/7/28,70.1798,70.8369,67.2447,69.0408,960824
2000/7/31,67.2885,69.3474,66.2371,69.1722,1215468
2000/8/1,69.3913,71.6693,67.9895,70.5303,1395256
2000/8/2,69.5665,72.1511,69.5665,71.5816,9232186
2000/8/3,71.2312,74.0349,70.4427,74.0349,1892630
2000/8/4,76.4005,79.1604,75.6996,77.9776,2599931
2000/8/7,78.1528,80.606,76.9262,79.9489,1722656
2000/8/8,79.9489,80.8251,79.0728,79.2042,1391050
2000/8/9,79.2042,81.8326,78.4156,80.5622,1043532
2000/8/10,80.8689,81.8327,78.0652,78.5033,833327
2000/8/11,78.328,84.023,78.328,84.023,1044093
2000/8/14,82.7088,85.3372,81.745,84.6363,1487146
2000/8/15,84.6801,84.6801,82.5335,82.8402,1085658
2000/8/16,82.0079,82.9717,78.2404,79.2042,1767025
2000/8/17,79.248,83.3221,79.248,83.1469,1247922
2000/8/18,83.3221,83.4097,81.307,82.0079,598517
2000/8/21,81.9641,83.2345,81.4822,82.5774,758398
2000/8/22,82.665,85.162,82.5335,84.023,1527168
2000/8/23,83.9354,83.9354,82.7526,83.4097,1156942
2000/8/24,83.4535,84.7239,82.665,82.884,735687
2000/8/25,83.0592,84.242,82.0954,83.6725,689847
2000/8/28,82.884,87.2648,82.884,85.8191,997201
2000/8/29,85.162,89.3237,85.0744,89.3237,1749150
2000/8/30,87.9657,88.6666,86.301,86.6953,1497170
2000/8/31,87.2648,90.7694,86.8267,90.7694,977155
2000/9/1,89.718,90.9884,89.1047,90.857,696576
2000/9/5,90.1999,91.1637,89.1485,90.2875,830172
2000/9/6,90.1999,93.135,89.3675,89.8056,1474880
2000/9/7,89.6304,90.7694,88.2724,90.1999,733725
2000/9/8,89.3675,90.5503,86.9143,87.0895,952412
2000/9/11,89.0171,92.8284,88.5352,92.5217,1905386
2000/9/12,92.7407,93.6607,90.9008,92.0398,1335326
2000/9/13,90.5942,91.6456,89.28,90.0685,1007506
2000/9/14,90.6817,92.3464,90.1999,90.4189,895848
2000/9/15,89.718,89.8056,87.1333,87.5276,1010098
2000/9/18,86.9144,87.002,82.5336,83.1031,1689503
2000/9/19,83.103,85.1182,80.825,84.0668,2302318
2000/9/20,85.162,86.1696,80.5622,82.7088,1449156
2000/9/21,79.9051,80.1241,77.9776,79.3794,1628942
2000/9/22,77.1014,80.9565,76.7509,80.5184,1670227
2000/9/25,81.3946,83.1907,81.3507,81.6574,937763
2000/9/26,80.6936,81.0441,76.7509,77.7147,1424904
2000/9/27,77.8023,78.328,74.1224,75.0424,1408011
2000/9/28,74.9987,80.2994,74.9987,79.2042,1325934
2000/9/29,78.1528,82.1831,78.109,79.9489,1537612
2000/10/2,79.2918,81.9203,79.2918,80.8689,882251
2000/10/3,81.0441,81.9203,79.2042,79.8175,1053205
2000/10/4,79.5546,79.5984,76.1376,76.7071,1232150
2000/10/5,76.9262,81.2631,76.9262,80.5184,1299439
2000/10/6,79.467,79.6423,73.9035,76.3129,2540913
2000/10/9,74.9986,75.4367,72.6768,73.772,1130026
2000/10/10,73.8158,74.1225,70.0922,71.9759,1923680
2000/10/11,69.7418,74.2977,67.6828,72.8959,3861730
2000/10/12,72.8959,72.8959,65.9305,66.1057,2609602
2000/10/13,66.1057,71.4941,66.1057,71.1436,1961671
2000/10/16,69.9169,74.3415,69.0408,72.633,2435983
2000/10/17,72.4578,72.7645,67.4637,69.5665,1480137
2000/10/18,66.938,71.0997,64.3972,68.6903,3102559
2000/10/19,71.4063,73.2923,70.0027,70.5729,1629958
2000/10/20,70.5729,74.6081,70.0027,73.6432,1198222
2000/10/23,73.4677,73.7747,71.0553,71.8887,1417317
2000/10/24,72.7221,74.7397,69.4763,70.9676,1336191
2000/10/25,69.7395,70.4413,67.1956,67.5026,1520480
2000/10/26,67.5026,68.7746,63.7744,65.2218,1650590
2000/10/27,65.9675,67.1956,64.4762,65.2657,1471636
2000/10/30,65.0902,69.0816,65.0025,67.7219,1265873
2000/10/31,67.0201,71.1869,66.099,70.0465,1307979
2000/11/1,67.8974,68.5991,66.3622,67.8535,1469952
2000/11/2,68.5114,70.1781,67.5903,69.6518,1056742
2000/11/3,69.6517,71.3185,69.6517,70.4851,1163973
2000/11/6,69.0378,69.6518,67.371,67.4149,1352895
2000/11/7,67.4149,68.0728,65.2657,65.792,1232819
2000/11/8,64.9148,65.6165,63.5989,64.8709,1439353
2000/11/9,64.5638,65.2656,62.6339,64.4761,1294926
2000/11/10,62.4585,64.3007,61.1427,62.5901,1827648
2000/11/13,60.6164,61.7129,58.4672,60.6164,2246895
2000/11/14,63.1603,64.5639,61.9322,62.3708,1520830
2000/11/15,61.2304,64.7393,61.0989,63.2042,1299278
2000/11/16,63.2042,65.5288,62.3708,64.1691,858559
2000/11/17,63.9937,64.0814,60.7041,61.8006,981651
2000/11/20,61.7567,61.8883,58.0724,58.2478,1167061
2000/11/21,57.5461,59.476,55.8793,59.0812,1450441
2000/11/22,58.1601,58.3355,55.6161,56.0986,1611920
2000/11/24,56.6689,57.897,56.625,57.1952,762275
2000/11/27,57.8969,58.5987,56.8881,57.8969,1321944
2000/11/28,58.7742,59.1251,56.4934,56.4934,1193941
2000/11/29,57.2829,58.1601,56.2302,58.1601,1634658
2000/11/30,57.4584,57.8531,54.0372,57.6338,1764279
2000/12/1,57.6338,59.9146,57.3268,57.5461,969090
2000/12/4,56.4934,58.204,56.3179,57.3706,1123902
2000/12/5,58.9496,63.0726,58.511,62.2831,2793792
2000/12/6,61.5813,65.3534,60.4848,61.5813,2656242
2000/12/7,61.5375,62.2393,59.3883,60.2655,1091551
2000/12/8,61.7567,64.6077,61.7567,64.4761,1448124
2000/12/11,64.3007,67.6342,64.1253,67.371,2715683
2000/12/12,67.0201,67.064,64.3884,64.8709,1255627
2000/12/13,65.3534,66.9324,64.4323,66.0113,1806034
2000/12/14,64.1253,64.6516,60.7918,61.362,2197558
2000/12/15,61.055,61.055,58.8619,60.8357,2079449
2000/12/18,62.4585,63.7743,60.2654,60.3093,2159801
2000/12/19,61.2304,66.6692,60.7041,62.7217,4216161
2000/12/20,61.5813,65.3534,61.5813,63.1603,2695190
2000/12/21,63.1603,66.6253,62.2392,65.8358,2155870
2000/12/22,67.0201,70.5729,66.0113,69.3448,1854739
2000/12/26,69.1254,71.9764,68.3359,71.4501,1542515
2000/12/27,70.5291,72.2396,70.1782,71.494,1250926
2000/12/28,70.8799,75.4415,70.8799,75.1783,1742944
2000/12/29,75.2221,76.0555,74.6081,75.0467,1456195
2001/1/2,73.2484,74.038,68.4237,70.3536,2247385
2001/1/3,70.222,81.0557,69.3886,81.0557,5161739
2001/1/4,79.8276,81.9329,77.8977,79.1258,4117489
2001/1/5,76.4941,77.8977,74.2133,75.7046,3037728
2001/1/8,74.7397,75.3099,72.0203,74.652,1522515
2001/1/9,75.5292,76.1433,72.5028,73.5116,1610729
2001/1/10,71.7572,76.4503,71.7572,76.1433,1906179
2001/1/11,76.1432,78.6872,75.4415,77.5468,2578343
2001/1/12,77.503,77.81,76.3187,76.3187,1267417
2001/1/16,76.3625,79.3012,75.8362,77.1959,1591499
2001/1/17,77.0205,80.6171,76.7134,77.1959,2254612
2001/1/18,76.929,77.1925,75.3483,75.5239,1815314
2001/1/19,75.8752,77.9828,75.7434,77.9389,1939454
2001/1/22,77.9389,80.793,77.895,79.4757,1955752
2001/1/23,80.266,81.6711,80.0904,81.4955,2297962
2001/1/24,80.793,84.3057,80.0904,82.8128,3590440
2001/1/25,82.8128,82.8128,79.4757,79.7831,1913811
2001/1/26,79.3879,80.7929,78.3779,80.5734,1718431
2001/1/29,80.4417,82.725,80.4417,81.4323,1145293
2001/1/30,82.1278,83.3924,80.1326,83.3362,1194331
2001/1/31,83.3362,84.1301,79.4441,79.9148,2459338
2001/2/1,80.7227,83.2519,80.4417,83.0411,1812432
2001/2/2,82.6196,83.4978,80.0553,80.0623,1516730
2001/2/5,79.9148,80.0904,78.1584,78.7556,1784541
2001/2/6,79.3528,79.3528,76.1211,76.5426,1578344
2001/2/7,76.8587,77.2451,73.1211,73.908,2204735
2001/2/8,74.2593,76.1913,73.9782,74.4349,1908540
2001/2/9,73.8377,76.5777,72.4327,75.6995,1926456
2001/2/12,75.6644,76.929,74.1188,76.929,1371725
2001/2/13,77.21,77.7369,73.7675,74.3998,1555019
2001/2/14,74.7511,74.8213,72.6364,73.2406,1686817
2001/2/15,74.4349,76.0508,72.8542,75.3131,2121694
2001/2/16,73.4162,73.9783,71.1681,71.3086,1840816
2001/2/20,71.7301,71.7372,66.2854,67.4446,2299861
2001/2/21,67.4446,69.2712,65.7655,66.3205,3002618
2001/2/22,66.3275,68.4984,64.1145,68.2876,3174039
2001/2/23,67.5851,68.2174,63.4049,67.4727,3056505
2001/2/26,67.5499,69.2009,65.077,69.0604,2727359
2001/2/27,68.674,70.606,67.8028,69.0885,2903066
2001/2/28,68.2173,68.2244,64.1215,64.4587,3334008
2001/3/1,62.8078,64.4939,61.2622,64.3604,3745142
2001/3/2,63.4401,65.7585,62.597,64.2129,2884311
2001/3/5,64.2129,65.337,62.3301,64.7398,1993339
