Date,Open,High,Low,Close,Volume
2000/8/24,50.1715,51.0971,49.8629,50.912,1208953
2000/8/25,50.48,51.1897,49.5235,49.9863,847916
2000/8/28,49.6161,51.3131,49.5235,50.7886,931054
2000/8/29,50.6651,51.7451,49.9554,51.5908,1327587
2000/8/30,51.3439,52.4856,50.9737,52.2696,1626072
2000/8/31,51.7759,53.5655,51.6216,53.1104,1395123
2000/9/1,53.1027,53.3187,52.5164,53.1644,984520
2000/9/5,53.1645,54.0593,52.3314,52.7942,1219469
2000/9/6,52.9176,54.2752,52.3313,52.4239,1520324
2000/9/7,52.64,52.64,51.4674,51.8377,1085481
2000/9/8,51.7759,52.825,51.3748,52.0845,1398975
2000/9/11,51.7143,54.1519,51.7143,53.9976,1255706
2000/9/12,53.5347,54.3061,52.3931,53.2879,1326008
2000/9/13,52.1462,53.1027,50.8503,51.5908,1616545
2000/9/14,51.7142,53.0719,51.3748,51.8068,1482310
2000/9/15,50.8812,51.4057,48.1659,48.6287,2878227
2000/9/18,48.351,48.5052,46.1602,46.1602,2459228
2000/9/19,47.0242,48.7213,46.3454,48.135,2150030
2000/9/20,48.5053,49.1224,46.2836,47.3636,2021867
2000/9/21,43.9386,44.3089,42.2107,44.0929,5677117
2000/9/22,42.8278,45.2654,42.8278,44.71,2003749
2000/9/25,45.3579,46.6538,45.3579,45.6356,1778671
2000/9/26,45.6974,45.7899,43.3832,43.7843,2300802
2000/9/27,44.5557,44.9876,42.7969,42.8586,1523137
2000/9/28,42.9512,45.5431,42.8586,44.4631,2049215
2000/9/29,44.062,45.6665,43.6301,45.142,2111374
2000/10/2,44.494,45.1728,44.1545,44.7408,1302655
2000/10/3,44.8642,45.975,44.1545,45.3579,1983405
2000/10/4,45.3641,45.3641,44.3127,44.7147,1963588
2000/10/5,44.7765,46.2609,44.7456,45.5187,2105141
2000/10/6,45.5188,45.5188,41.2514,41.6843,3970374
2000/10/9,42.3027,42.5192,40.6329,41.1895,1889868
2000/10/10,41.2514,41.406,35.6234,36.8603,6817077
2000/10/11,37.2314,40.0454,34.4483,38.4683,5669510
2000/10/12,38.9631,38.9631,34.9431,35.0049,3861671
2000/10/13,36.1181,39.2722,35.9944,38.6847,2690253
2000/10/16,38.6539,39.5197,38.0045,38.4374,2862934
2000/10/17,38.4374,38.5302,35.4997,36.582,2525500
2000/10/18,34.6338,37.5096,33.7679,36.1181,2560328
2000/10/19,37.355,39.4578,37.355,37.8807,1923659
2000/10/20,37.9736,40.602,37.9117,40.0454,1941871
2000/10/23,40.6329,40.6329,38.4374,38.592,1794825
2000/10/24,39.1486,40.7566,39.0249,40.2,2217061
2000/10/25,40.2618,40.571,38.2827,38.6538,1953940
2000/10/26,39.3341,39.3341,36.8294,38.2209,2392059
2000/10/27,38.7775,39.8289,38.4992,39.3032,2155411
2000/10/30,39.3032,40.1999,38.7156,40.0144,2024790
2000/10/31,39.767,40.3236,39.0867,39.7361,2224331
2000/11/1,38.4065,39.2414,37.6334,39.1177,2168277
2000/11/2,39.1177,40.5711,38.8085,39.798,1813478
2000/11/3,40.4473,41.6843,40.169,41.3441,1628333
2000/11/6,41.1895,41.1895,39.0867,39.7052,1973534
2000/11/7,38.3446,38.9631,37.6334,37.9117,2650776
2000/11/8,36.7366,36.7676,35.1286,36.1491,2749929
2000/11/9,35.4996,36.0872,34.6338,35.0358,2111573
2000/11/10,34.5101,35.2832,33.5824,34.2009,2116077
2000/11/13,33.0258,34.6338,32.7475,33.6443,2316657
2000/11/14,34.139,36.1181,32.9639,33.5824,3255724
2000/11/15,32.6547,35.0049,32.0981,34.6338,3436217
2000/11/16,34.6338,35.8708,34.0154,35.1286,1571980
2000/11/17,34.3864,34.9121,33.2732,33.9844,1943549
2000/11/20,33.9844,34.0154,31.6961,31.9126,2186186
2000/11/21,31.9126,32.8403,31.0468,32.4383,2536830
2000/11/22,31.6653,32.8094,30.7994,31.8508,1862115
2000/11/24,32.6548,33.366,32.16,32.3146,2271732
2000/11/27,32.6547,33.2732,32.531,32.9021,1426417
2000/11/28,33.0259,33.6443,31.4179,31.4797,2081148
2000/11/29,32.1291,32.9022,31.4797,32.16,2188463
2000/11/30,31.9126,31.9745,29.9954,31.356,2296867
2000/12/1,31.2941,32.3455,30.4901,30.8612,1596272
2000/12/4,30.954,31.9126,30.5829,31.6343,1722539
2000/12/5,32.16,35.9945,32.0672,35.6234,3648628
2000/12/6,34.943,36.8912,33.8298,34.3555,3502616
2000/12/7,34.3555,35.3141,32.8402,33.5824,1898525
2000/12/8,34.8812,37.1077,34.8503,36.7057,2990930
2000/12/11,36.7675,38.7775,36.551,38.4992,2960449
2000/12/12,38.0354,38.0663,36.1182,36.4274,1597066
2000/12/13,36.6129,37.4169,36.0872,37.2314,2744733
2000/12/14,35.0049,35.2214,33.5825,33.7371,3123827
2000/12/15,33.2114,35.0667,32.3146,34.0772,4322300
2000/12/18,35.3142,35.5925,34.0154,34.2628,3241088
2000/12/19,33.3042,37.3551,33.0259,34.1391,4665133
2000/12/20,34.3864,34.8812,33.7989,33.9226,3018982
2000/12/21,33.9226,35.7471,33.3969,35.6234,3310997
2000/12/22,35.5924,37.2004,35.376,36.7366,2349757
2000/12/26,36.6129,38.2518,36.3036,37.8807,1114169
2000/12/27,37.4787,38.3755,36.7984,37.8807,1421271
2000/12/28,38.0972,39.5815,37.6952,39.2723,1916587
2000/12/29,39.4578,39.9526,38.9939,39.2104,1485245
2001/1/2,38.7157,39.1795,34.139,35.6852,2868966
2001/1/3,35.7162,41.406,35.1286,41.406,5505545
2001/1/4,42.0553,44.1272,41.8698,43.8798,6045826
2001/1/5,43.8798,43.8798,41.1895,41.8698,3914066
2001/1/8,41.5606,41.7771,39.798,41.2514,2356141
2001/1/9,41.2513,41.5606,40.4164,40.8184,2529504
2001/1/10,40.1263,42.8241,40.1263,42.6691,2901499
2001/1/11,42.7001,44.2195,42.421,43.4133,3306456
2001/1/12,42.4831,43.6304,42.08,42.235,2145364
2001/1/16,41.6768,43.1653,41.1496,41.6458,2448165
2001/1/17,41.6458,42.39,39.6301,40.1263,3952348
2001/1/18,40.1263,40.1263,38.8859,39.7542,3247019
2001/1/19,39.8162,42.0178,39.8162,41.8628,2854609
2001/1/22,41.8629,42.5451,41.2427,41.6148,2093218
2001/1/23,42.2349,43.3513,41.9559,43.0722,2138415
2001/1/24,43.0722,44.1885,41.1186,41.8008,6115271
2001/1/25,41.8008,42.0179,40.4364,41.1186,2759697
2001/1/26,41.1187,41.5528,39.8783,40.9326,2416909
2001/1/29,41.2749,42.168,41.136,41.6669,2082898
2001/1/30,41.9744,42.6691,40.9573,42.1729,2687158
2001/1/31,42.3218,43.6614,41.6768,42.0737,3315487
2001/2/1,42.1978,44.5545,41.9894,44.5545,3672224
2001/2/2,44.5049,44.8968,42.6195,42.7981,2969224
2001/2/5,43.0611,43.2248,42.421,42.9172,1613141
2001/2/6,43.1156,43.1652,41.6817,42.1481,1903387
2001/2/7,42.0489,42.421,38.6999,39.7914,3246224
2001/2/8,40.3124,40.4612,38.3079,38.6999,2646478
2001/2/9,38.6999,39.6922,37.6481,39.3697,2602667
2001/2/12,39.3449,39.717,38.3377,39.6922,2451440
2001/2/13,39.7418,40.5108,38.5312,39.3002,2452430
2001/2/14,39.2952,39.3002,37.8067,38.1739,2915833
2001/2/15,38.0548,39.4341,37.4843,37.8663,3149174
2001/2/16,37.2114,37.4992,36.7103,37.0874,3236304
2001/2/20,37.3354,37.3354,33.9268,34.165,3617342
2001/2/21,33.8872,35.0978,32.498,32.7659,3681153
2001/2/22,33.0934,34.4776,31.5057,34.1998,3886512
2001/2/23,33.9616,33.9616,31.5057,33.2422,4534435
2001/2/26,33.3662,34.7157,31.8777,34.3337,3410994
2001/2/27,34.7307,35.3955,33.664,34.562,3459127
2001/2/28,34.0609,34.0609,31.9522,32.3144,3645926
2001/3/1,31.0095,31.6297,29.7692,31.5553,5367477
2001/3/2,30.7614,31.7934,30.1413,30.2901,4187823
2001/3/5,30.4637,31.0591,29.8286,31.0591,2690780
2001/3/6,31.7041,33.1132,31.5305,32.4434,3578995
2001/3/7,32.374,33.4159,31.8034,33.1182,2997210
2001/3/8,33.1182,34.1601,31.8083,31.9423,3092816
2001/3/9,31.6297,31.7538,30.1413,30.3943,3317573
2001/3/12,30.1412,30.1412,27.338,27.7845,4897911
2001/3/13,28.7768,29.3722,28.2112,29.273,4251035
2001/3/14,27.9086,29.2234,27.4075,28.2807,4181128
2001/3/15,29.0249,29.8187,28.7024,29.2779,3358003
2001/3/16,29.2829,30.2256,28.6676,28.7371,4757151
2001/3/19,29.0249,30.4141,29.0001,30.1313,3726051
2001/3/20,30.1313,30.6672,27.8044,28.0326,4502929
2001/3/21,27.7846,29.2234,26.9907,27.1098,4693459
2001/3/22,26.8418,26.8567,24.6588,26.4201,6428048
2001/3/23,26.9163,27.1643,26.048,26.5491,4323767
2001/3/26,26.9163,27.6258,26.4499,27.0403,3602859
2001/3/27,26.9162,28.5287,26.2018,28.0822,3628508
2001/3/28,27.2884,27.7845,26.5193,26.7922,2738659
2001/3/29,26.7922,27.0402,26.2712,26.6334,3166040
2001/3/30,26.6681,26.9906,26.2018,26.5441,2145359
2001/4/2,26.3705,27.2785,25.8992,25.9736,3166050
2001/4/3,25.8991,25.8991,24.3362,24.4801,3937257
2001/4/4,24.4801,24.4801,21.9828,22.561,7268371
2001/4/5,24.176,26.4192,24.1262,26.1201,4949460
2001/4/6,25.9207,26.17,24.9238,25.3724,4076682
2001/4/9,25.3724,26.1699,23.9467,25.0683,3010439
2001/4/10,25.7961,27.4112,25.6964,27.2367,3788912
2001/4/11,28.1888,28.7869,27.9296,28.7371,4312310
2001/4/12,28.6126,29.784,27.9645,29.7092,3236409
2001/4/16,29.1857,29.4948,28.3633,28.6125,2578415
2001/4/17,28.3433,29.8587,28.1689,29.3353,2764198
2001/4/18,30.6562,34.32,30.3322,33.348,6908818
2001/4/19,32.9991,33.6621,32.6502,33.5325,3644460
2001/4/20,32.9991,33.1885,32.4508,32.8994,2416710
2001/4/23,32.8745,32.8795,31.5835,31.8028,2286262
2001/4/24,31.8077,32.0021,30.6563,30.7061,2407438
2001/4/25,30.6812,30.7759,29.9085,30.6064,2945692
2001/4/26,30.7061,32.047,30.3971,31.3342,2813149
2001/4/27,31.8776,32.8047,31.6134,32.5505,2558180
2001/4/30,32.9243,33.019,31.1547,31.2993,2837723
2001/5/1,30.9055,31.6631,30.2923,31.5784,3731934
2001/5/2,32.6502,33.8714,32.3311,33.1586,3237749
2001/5/3,32.8995,33.1437,32.3212,33.0141,2457140
2001/5/4,32.2763,33.8215,32.1068,33.5723,2863291
2001/5/7,33.3978,34.2203,33.0988,33.3779,2145637
2001/5/8,33.378,33.3929,32.5505,32.9094,2265624
2001/5/9,32.5006,32.9442,32.2115,32.4358,2161589
2001/5/10,32.9492,33.2483,32.4009,32.4009,1645766
2001/5/11,32.406,33.1985,31.5037,31.5087,2006418
2001/5/14,31.5335,32.5255,31.5136,32.3959,2105709
2001/5/15,32.4009,33.3231,32.1766,32.705,2312828
2001/5/16,32.6502,34.7438,32.1019,34.4447,3167965
2001/5/17,34.3201,35.0429,34.1706,34.7438,2670487
2001/5/18,34.7438,34.7438,34.0758,34.4148,2196137
2001/5/21,34.5394,36.3638,34.3549,36.2292,2858807
2001/5/22,36.3887,37.5003,36.3439,37.0168,3800727
2001/5/23,36.1893,36.3787,35.5563,35.641,2116876
2001/5/24,35.1525,35.99,35.0927,35.9202,1950239
2001/5/25,35.2672,35.641,34.345,34.6341,1658579
2001/5/29,34.5942,34.5942,33.4975,33.9362,2045793
2001/5/30,33.0987,33.5972,32.0021,32.0021,2879092
2001/5/31,32.3261,32.7648,31.7529,32.4059,2140853
2001/6/1,32.3012,32.7498,31.8526,32.5006,1875663
2001/6/4,32.376,32.5903,31.9074,32.4009,1430475
2001/6/5,32.5256,33.0988,32.5106,32.9493,2235767
2001/6/6,32.4009,32.5206,31.8526,32.1517,1735394
2001/6/7,32.1019,32.715,31.4339,32.6502,1762014
2001/6/8,32.0022,32.4508,31.9623,32.1966,929360
2001/6/11,31.5037,32.052,30.6562,31.0301,1815348
2001/6/12,30.9304,30.9304,29.6593,30.1827,2741566
2001/6/13,30.3572,30.9006,29.5597,29.6095,2144545
2001/6/14,29.3154,29.3154,28.4381,28.5876,2821624
2001/6/15,27.9894,28.9365,27.8249,28.6723,3723262
2001/6/18,28.4132,29.0113,28.1689,28.5627,2186766
2001/6/19,29.6543,30.1827,29.1359,29.1359,3086162
2001/6/20,29.3851,30.0331,28.9614,29.5845,2658866
2001/6/21,29.7092,32.4009,29.7092,32.376,4061331
2001/6/22,31.8028,32.4907,31.6632,32.4259,2124756
2001/6/25,32.4259,32.5505,31.8776,32.1617,1968882
2001/6/26,31.1796,31.8974,30.5067,31.8127,3103259
2001/6/27,31.404,32.2414,31.1298,31.2295,2665050
2001/6/28,31.2793,32.4906,31.2793,31.9074,2051275
2001/6/29,31.7828,32.1467,31.3791,32.0171,1895953
2001/7/2,31.9273,31.9423,31.4289,31.7778,1477780
2001/7/3,31.6528,32.1681,31.4677,31.8679,753223
2001/7/5,31.5177,32.4332,31.4577,31.6678,1630717
2001/7/6,31.2675,31.6928,30.277,30.4871,1628063
2001/7/9,30.267,30.5072,29.6717,30.3821,1699957
2001/7/10,30.5071,30.7673,29.2314,29.2464,1707658
2001/7/11,29.2464,29.6166,27.7005,28.9262,2947851
2001/7/12,29.1664,30.9874,29.1664,30.9274,3398012
2001/7/13,30.5671,31.2425,30.442,30.7272,2042793
2001/7/16,30.342,30.9924,28.6661,29.2414,2391191
2001/7/17,28.9663,29.9768,28.416,29.9218,2538875
2001/7/18,29.0162,29.5165,28.7511,29.4665,2164112
2001/7/19,30.0669,30.4421,28.8862,29.4415,2165113
2001/7/20,29.4415,30.0268,29.0663,29.7667,1453315
2001/7/23,29.8668,30.212,29.2815,29.3665,1517202
2001/7/24,29.2665,29.3665,28.5261,28.7812,1901820
2001/7/25,28.8161,28.8912,28.2758,28.576,1818818
2001/7/26,28.1158,29.5866,28.0257,29.5866,2167066
2001/7/27,29.7116,30.2569,29.5215,29.8117,1413992
2001/7/30,29.6916,30.2519,29.5465,29.8417,1936584
2001/7/31,29.8418,30.8173,29.5966,29.9268,1713812
2001/8/1,30.267,31.4927,30.1169,31.2175,1795306
2001/8/2,31.5427,31.9429,31.4927,31.5077,1576035
2001/8/3,31.5427,31.5927,31.1424,31.5927,1046987
2001/8/6,31.3676,31.4477,30.307,30.6422,1259407
2001/8/7,30.6672,31.2675,30.402,30.7172,1187115
2001/8/8,30.3421,30.5872,29.1414,29.1414,2188432
2001/8/9,28.641,28.7161,27.4754,28.0607,3139757
2001/8/10,27.9657,28.1658,27.2603,27.9607,2278830
2001/8/13,27.9607,28.2659,27.6456,27.8857,1484386
2001/8/14,28.2659,28.7562,27.9407,27.9407,2028840
2001/8/15,27.9407,28.2558,27.3903,27.4904,1542014
2001/8/16,27.0652,27.1803,25.9896,26.5149,2850052
2001/8/17,26.0146,26.1897,25.0641,25.6144,2553786
2001/8/20,25.6644,26.655,25.6644,26.645,2050855
2001/8/21,26.6149,27.7456,26.1547,26.2147,2886319
2001/8/22,26.3298,26.9051,26.1597,26.755,2133046
2001/8/23,26.765,26.865,25.9295,26.2597,1867796
2001/8/24,26.665,28.456,26.4148,28.3159,2433767
2001/8/27,28.0657,28.571,27.6405,28.1908,1766940
2001/8/28,28.3159,28.3659,27.1152,27.2903,2032790
2001/8/29,27.5054,27.6155,26.705,26.9351,1785251
2001/8/30,26.775,26.9101,25.6144,26.1647,2634030
2001/8/31,26.2648,27.3154,26.2397,26.69,1724069
2001/9/4,26.9001,27.2153,26.0146,26.1147,2336465
2001/9/5,26.2647,26.695,25.2291,25.8695,3598667
2001/9/6,25.3642,25.7044,24.6038,24.7639,2698265
2001/9/7,24.5388,24.964,23.6333,24.0435,2536774
2001/9/10,23.5882,24.954,23.4281,24.4637,2645031
2001/9/17,21.1368,22.5976,21.1018,21.2619,5727656
2001/9/18,21.5871,21.6821,20.8116,21.1118,3087226
2001/9/19,21.1619,21.7622,19.7011,21.0068,5173656
2001/9/20,20.2614,20.2614,18.7856,18.8206,5322598
2001/9/21,18.0952,20.3865,17.8851,20.0513,5097823
2001/9/24,21.387,21.7622,20.9717,21.2869,3057309
2001/9/25,21.5821,22.2625,20.9117,21.412,3384447
2001/9/26,21.9874,22.2375,21.4621,21.8273,3150976
2001/9/27,21.6871,22.2124,21.0418,22.1674,2076912
2001/9/28,22.2125,23.3281,22.1624,23.188,2569290
2001/10/1,22.7628,23.5633,22.5877,23.4632,2240310
2001/10/2,23.4632,23.6082,22.6877,23.5382,2752644
2001/10/3,23.1762,25.1369,23.1259,25.0816,3036890
2001/10/4,25.0816,25.7704,24.7749,25.0816,3273981
2001/10/5,25.0817,25.0817,23.5634,24.3175,2792214
2001/10/8,24.0058,24.4834,23.6237,24.0108,1873204
2001/10/9,24.0108,24.8353,23.9102,24.7649,2368803
2001/10/10,24.7649,25.69,24.3577,25.4386,2697045
2001/10/11,25.8659,27.2233,25.8207,26.5446,2834591
2001/10/12,25.6396,26.2178,24.7749,25.8709,2989381
2001/10/15,25.4134,26.5446,25.1369,26.4038,2250205
2001/10/16,26.4189,26.8965,26.0418,26.444,2544858
2001/10/17,27.3238,27.3238,26.2681,26.3988,3597999
2001/10/18,26.3988,27.1227,25.7301,25.8156,2854597
2001/10/19,25.8157,25.9263,24.4834,24.6845,3423956
2001/10/22,24.6442,25.5541,24.5185,25.5089,2920452
2001/10/23,25.5139,26.0267,25.162,25.6346,2069570
2001/10/24,25.6346,25.896,25.0112,25.1369,2039809
2001/10/25,24.7749,25.9916,24.4331,25.8156,2684219
2001/10/26,25.9262,26.7859,25.7904,26.1876,2545159
2001/10/29,26.62,26.62,25.4587,25.4738,1981296
2001/10/30,25.2877,25.6397,24.5889,25.0967,2202447
2001/10/31,25.147,25.7402,24.594,24.594,1921117
2001/11/1,24.6091,25.4084,24.1617,25.3632,2328689
2001/11/2,25.1168,26.0921,25.0967,25.8759,1640734
2001/11/5,26.0669,26.5898,25.7351,25.9865,2658828
2001/11/6,25.9865,26.7407,25.6899,26.7306,2276952
2001/11/7,26.6401,27.2887,26.5446,27.0725,1892310
2001/11/8,27.3741,28.0779,26.997,27.0272,2264684
2001/11/9,26.8965,27.1227,26.4943,26.7758,1687841
2001/11/12,26.7759,27.1479,25.9413,26.8161,1744404
2001/11/13,27.5752,28.1231,27.4495,28.098,2188266
2001/11/14,29.0834,29.2845,28.5656,29.2594,3727658
2001/11/15,28.6661,29.1437,28.5656,28.7767,2744897
2001/11/16,28.5706,28.7667,27.8014,28.0025,2116878
2001/11/19,28.455,28.9577,28.3444,28.8622,1530084
2001/11/20,28.9879,29.5108,28.4802,28.5958,1867625
2001/11/21,28.47,28.9074,27.9824,28.4248,1688294
2001/11/23,28.5505,29.2695,28.5053,29.0935,617011
2001/11/26,29.184,29.9632,28.9577,29.923,2057458
2001/11/27,29.6464,29.7369,28.9326,29.0331,2510974
2001/11/28,28.7868,28.8974,27.173,27.2484,3049056
2001/11/29,27.2534,28.3946,27.0171,28.279,2758924
2001/11/30,28.0981,28.4399,27.4043,27.902,2069273
2001/12/3,26.9216,27.0674,26.0921,26.3083,3417565
2001/12/4,26.6452,27.0976,26.0268,26.5044,3228992
2001/12/5,26.9971,28.4248,26.8211,28.088,2775569
2001/12/6,27.8064,28.9828,27.8064,28.6812,2337329
2001/12/7,28.5807,28.5857,27.6506,27.9824,2208880
2001/12/10,27.7763,28.0478,27.3993,27.4747,1310943
2001/12/11,27.4747,28.3042,26.9568,27.5752,2432600
2001/12/12,27.4998,27.6657,27.0775,27.6556,1625451
2001/12/13,27.2484,27.6556,26.8965,27.1378,1616705
2001/12/14,27.1127,27.2534,25.881,26.4189,2453464
2001/12/17,26.4943,26.811,25.8156,25.9865,2510671
2001/12/18,26.2681,27.0323,26.062,26.9267,2409980
2001/12/19,26.8965,28.1534,26.5647,28.0478,3276098
2001/12/20,28.1684,28.8069,28.0076,28.1634,3242411
2001/12/21,28.1634,28.274,27.4394,27.7813,3224209
2001/12/24,27.5752,27.8819,27.3992,27.7763,701421
2001/12/26,27.7763,28.5052,27.731,27.8768,1343516
2001/12/27,28.0025,28.3544,27.6556,27.8517,979586
2001/12/28,28.1533,28.7114,28.0427,28.5907,1274591
2001/12/31,28.6058,28.6159,28.0025,28.1232,1167761
2002/1/2,28.1131,28.1131,27.1428,27.7612,1938810
2002/1/3,27.8768,28.6209,27.8215,28.5656,2768832
2002/1/4,29.4102,30.1743,29.4102,29.9833,3808995
2002/1/7,30.1291,30.1342,29.6867,29.7571,2036544
2002/1/8,29.7521,29.7571,29.0935,29.1337,2308073
2002/1/9,29.058,30.1735,29.058,29.4719,3341394
2002/1/10,29.4718,30.0069,29.381,29.7545,1867593
2002/1/11,29.704,29.8554,28.8207,29.0529,1875669
2002/1/14,28.9974,29.0024,28.215,28.4472,1790770
2002/1/15,28.4573,29.2245,28.3917,29.1993,2354720
2002/1/16,28.7703,28.9116,28.0687,28.1999,2205467
2002/1/17,28.5684,29.1488,28.3261,29.0933,2096090
2002/1/18,28.9672,28.9722,28.4473,28.5785,1744793
2002/1/22,28.7703,28.8713,27.7457,27.9375,1682862
2002/1/23,27.882,28.4624,27.3823,27.993,2182303
2002/1/24,28.316,28.8005,27.2611,27.4579,2469243
2002/1/25,27.2561,28.2857,27.2561,27.887,1840693
2002/1/28,28.316,28.3412,27.6144,27.7557,2198348
2002/1/29,27.8113,28.1394,26.2214,26.2466,3822262
2002/1/30,26.4384,26.822,25.338,26.5494,4841480
2002/1/31,27.0441,27.7608,26.2769,27.7608,4374194
2002/2/1,27.3167,27.357,26.7867,26.9583,2426954
2002/2/4,26.5999,26.5999,25.333,25.4491,3307979
2002/2/5,25.0957,25.2371,24.5557,24.9544,3565441
2002/2/6,24.9545,25.1362,24.2377,24.692,3137580
2002/2/7,24.8787,25.4642,24.4799,24.5304,3404476
2002/2/8,24.9746,26.1456,24.9342,26.1254,2903271
2002/2/11,26.1255,26.4232,25.5399,26.3223,2100434
2002/2/12,26.2971,26.2971,25.5097,25.6409,2351644
2002/2/13,25.7671,26.2415,25.5904,25.9185,3206070
2002/2/14,26.2365,26.7009,25.7671,26.2769,2507410
2002/2/15,26.1507,26.1557,25.1664,25.1765,2308586
2002/2/19,24.8837,24.9594,23.6723,23.743,3845215
2002/2/20,23.7733,24.379,23.3948,24.1115,3962271
2002/2/21,23.9753,24.8384,23.7986,24.0762,3161402
2002/2/22,23.9248,24.0005,23.1676,23.5361,3702380
2002/2/25,23.6623,24.7324,23.4201,24.6062,3652418
2002/2/26,24.7273,24.8838,24.2983,24.6062,3503014
2002/2/27,24.904,25.2775,24.3286,24.3942,3309394
2002/2/28,24.7273,25.2724,24.591,24.7929,2631873
2002/3/1,24.8333,25.439,24.48,25.3582,3258660
2002/3/4,25.752,27.2561,25.439,27.1299,3378796
2002/3/5,27.1299,27.9627,26.8825,27.7406,3974840
2002/3/6,27.7456,28.6743,27.7456,28.4472,3456718
2002/3/7,28.4523,28.7702,27.3923,27.8718,2688200
2002/3/8,28.3463,28.9671,27.9526,28.6996,2904838
2002/3/11,28.3311,28.9974,28.1494,28.4977,2424980
2002/3/12,27.9425,28.7046,27.7355,28.5078,2045869
2002/3/13,28.1949,28.3665,27.5589,27.9223,1944819
2002/3/14,27.7961,28.0132,27.3873,27.5993,2084434
2002/3/15,27.8567,28.5179,27.7305,28.5028,2586754
2002/3/18,28.9469,29.1084,28.3715,28.6794,2400348
2002/3/19,29.063,29.4112,29.0529,29.2144,2291372
2002/3/20,28.9217,29.1741,28.6239,28.6542,1455928
2002/3/21,28.5532,28.8712,28.109,28.6794,1273967
2002/3/22,28.6441,28.6693,27.9677,28.2403,2206176
2002/3/25,28.1596,28.4321,27.6649,27.6851,1978589
2002/3/26,27.8869,28.5683,27.8112,28.1595,2870714
2002/3/27,28.2656,28.9217,28.0637,28.5987,2183313
2002/3/28,28.3765,29.2901,28.3563,28.9267,2453495
2002/4/1,28.8006,28.9167,28.3261,28.7148,1739242
2002/4/2,28.4927,28.8712,28.3766,28.6643,1842460
2002/4/3,28.7555,28.9887,28.0815,28.2082,2366428
2002/4/4,28.0663,28.5578,27.9598,28.3754,1822279
2002/4/5,28.6339,28.9633,28.2031,28.3349,1811690
2002/4/8,27.8787,28.2943,27.6811,28.2183,2477514
2002/4/9,28.3298,28.5731,27.8737,28.0004,1780167
2002/4/10,28.0004,28.4565,27.3923,27.6254,2962420
2002/4/11,27.1389,27.1794,25.9479,26.1709,4142341
2002/4/12,26.2519,27.1135,26.2519,26.9057,3912552
2002/4/15,27.2149,27.4176,26.4597,26.6878,2391817
2002/4/16,26.9108,27.9953,26.9108,27.8129,2909002
2002/4/17,27.9345,28.2538,27.6355,27.8889,2450301
2002/4/18,27.894,28.1018,27.4733,27.97,2135126
2002/4/19,28.2183,28.8872,27.6456,27.8787,2404886
2002/4/22,27.5443,27.6405,26.9919,27.1895,1877317
2002/4/23,27.1845,27.7723,26.9969,27.1135,2049882
2002/4/24,26.9868,26.9868,25.7958,25.8414,4036154
2002/4/25,25.6438,25.6438,24.0524,24.392,5845769
2002/4/26,24.9597,24.9597,24.1792,24.3515,4479865
2002/4/29,24.3261,24.9393,23.5912,24.0727,3452684
2002/4/30,24.1335,24.8278,23.9967,24.1842,3061795
2002/5/1,24.0727,24.3717,23.2872,24.3413,3711554
2002/5/2,24.3413,24.8025,24.2045,24.7518,2971331
2002/5/3,24.7062,24.7113,24.1234,24.3261,2550693
2002/5/6,24.2096,24.2248,22.826,22.8311,2795834
2002/5/7,22.8869,23.0541,22.2584,22.7551,3948035
2002/5/8,23.3125,25.0609,23.3125,24.5744,4055207
2002/5/9,24.2247,24.9241,24.022,24.5795,3376717
2002/5/10,24.5288,24.6504,23.647,23.8041,2890244
2002/5/13,23.8193,24.4832,23.3126,24.4275,2405805
2002/5/14,25.061,25.208,24.4275,25.061,3126366
2002/5/15,24.8684,25.3144,24.6049,24.8887,2346765
2002/5/16,24.8887,25.2536,24.838,25.1826,1887757
2002/5/17,25.517,25.6843,25.3397,25.588,2638873
2002/5/20,25.588,25.588,24.9596,25.0103,1968592
2002/5/21,25.2637,25.6387,24.4275,24.5238,2761728
2002/5/22,24.2501,24.3718,23.9309,24.3363,2341039
2002/5/23,24.387,24.7569,24.1842,24.5694,1848381
2002/5/24,24.6555,24.6808,24.0777,24.2906,1291309
2002/5/28,24.2045,24.2754,23.3227,23.647,2155952
2002/5/29,23.5558,23.6774,23.2466,23.3328,1765772
2002/5/30,23.2619,23.2619,22.2787,22.6233,2960389
2002/5/31,22.6233,23.3835,22.5017,23.0389,2751897
2002/6/3,23.0085,23.0186,22.2483,22.2483,2981931
2002/6/4,22.2483,22.375,21.7313,22.0202,3035088
2002/6/5,22.0709,22.9882,22.0507,22.897,2638780
2002/6/6,22.8969,22.9578,22.3344,22.5726,2331404
2002/6/7,21.858,22.9071,21.7212,22.6385,2464084
2002/6/10,22.4966,22.9071,21.9949,22.7855,2039089
2002/6/11,23.049,23.049,21.8378,21.8935,2041620
2002/6/12,21.7921,22.3394,21.2346,22.1722,2884515
2002/6/13,21.9188,21.9948,21.336,21.4323,3044157
2002/6/14,20.7785,21.7414,20.6822,21.4627,3446955
2002/6/17,21.9594,22.9325,21.8226,22.8666,2586581
2002/6/18,22.6132,23.2821,22.3344,22.9071,2283108
2002/6/19,22.1723,22.8058,22.0608,22.375,2861719
2002/6/20,22.1571,22.5017,21.5135,21.6959,2346816
2002/6/21,21.3005,21.5843,21.108,21.26,3446755
2002/6/24,21.032,21.7922,20.2921,21.4881,3110808
