Date,Open,High,Low,Close,Volume
1973/11/16,1.572,1.5916,1.572,1.572,3072
1973/11/19,1.5671,1.5671,1.5475,1.5475,2883
1973/11/20,1.4937,1.4937,1.4741,1.4741,6237
1973/11/21,1.5035,1.5231,1.5035,1.5035,3824
1973/11/23,1.5035,1.5182,1.4986,1.4986,2445
1973/11/26,1.4986,1.5182,1.4986,1.4986,4827
1973/11/27,1.4937,1.4937,1.4741,1.4741,5015
1973/11/28,1.4741,1.4839,1.4643,1.4643,4952
1973/11/29,1.4594,1.4594,1.4398,1.4398,2570
1973/11/30,1.3664,1.3664,1.3468,1.3468,6739
1973/12/3,1.3419,1.3419,1.3223,1.3223,19997
1973/12/4,1.3321,1.3517,1.3321,1.3321,11597
1973/12/5,1.3223,1.3223,1.3027,1.3027,5203
1973/12/6,1.3419,1.3615,1.3419,1.3419,7178
1973/12/7,1.4006,1.4202,1.4006,1.4006,12223
1973/12/10,1.4006,1.4153,1.3957,1.3957,6206
1973/12/11,1.4104,1.43,1.4104,1.4104,4074
1973/12/12,1.4104,1.4251,1.4055,1.4055,3667
1973/12/13,1.4055,1.4104,1.3908,1.3908,2727
1973/12/14,1.3908,1.4104,1.3908,1.3908,940
1973/12/17,1.3712,1.3712,1.3516,1.3516,2351
1973/12/18,1.3516,1.3712,1.3516,1.3516,3542
1973/12/19,1.3516,1.3712,1.3516,1.3516,4482
1973/12/20,1.3565,1.3761,1.3565,1.3565,2821
1973/12/21,1.3663,1.3859,1.3663,1.3663,1128
1973/12/24,1.3712,1.3908,1.3712,1.3712,3918
1973/12/26,1.4251,1.4447,1.4251,1.4251,3792
1973/12/27,1.479,1.4986,1.479,1.479,4482
1973/12/28,1.5231,1.5427,1.5231,1.5231,3699
1973/12/31,1.5475,1.5671,1.5475,1.5475,4419
1974/1/2,1.5475,1.5524,1.5328,1.5328,4764
1974/1/3,1.5574,1.577,1.5574,1.5574,3730
1974/1/4,1.5476,1.5476,1.528,1.528,6112
1974/1/7,1.5231,1.5231,1.5035,1.5035,2790
1974/1/8,1.5035,1.5035,1.4839,1.4839,3416
1974/1/9,1.4839,1.4839,1.4643,1.4643,2507
1974/1/10,1.3908,1.3908,1.3712,1.3712,4545
1974/1/11,1.3565,1.3565,1.3369,1.3369,8149
1974/1/14,1.3615,1.3811,1.3615,1.3615,4952
1974/1/15,1.381,1.4006,1.381,1.381,2727
1974/1/16,1.43,1.4496,1.43,1.43,3886
1974/1/17,1.4496,1.4692,1.4496,1.4496,4169
1974/1/18,1.4496,1.4496,1.43,1.43,2445
1974/1/21,1.4104,1.4104,1.3908,1.3908,18742
1974/1/22,1.3908,1.4006,1.381,1.381,5203
1974/1/23,1.3712,1.3712,1.3516,1.3516,5767
1974/1/24,1.3517,1.3615,1.3419,1.3419,4858
1974/1/25,1.3565,1.3761,1.3565,1.3565,1818
1974/1/28,1.3565,1.3712,1.3516,1.3516,1975
1974/1/29,1.3663,1.3859,1.3663,1.3663,6394
1974/1/30,1.3761,1.3957,1.3761,1.3761,2852
1974/1/31,1.3762,1.3811,1.3615,1.3615,1379
1974/2/1,1.3615,1.3615,1.3419,1.3419,2633
1974/2/4,1.3419,1.3419,1.3223,1.3223,2257
1974/2/5,1.3223,1.3272,1.3076,1.3076,2413
1974/2/6,1.3174,1.337,1.3174,1.3174,1348
1974/2/7,1.3223,1.3419,1.3223,1.3223,1316
1974/2/8,1.3223,1.337,1.3174,1.3174,2225
1974/2/11,1.3174,1.3223,1.3027,1.3027,3291
1974/2/12,1.3027,1.3027,1.2831,1.2831,4169
1974/2/13,1.2831,1.2831,1.2635,1.2635,3792
1974/2/14,1.2635,1.2831,1.2635,1.2635,1630
1974/2/15,1.2684,1.288,1.2684,1.2684,10312
1974/2/19,1.2684,1.2684,1.2488,1.2488,7836
1974/2/20,1.2635,1.2831,1.2635,1.2635,5579
1974/2/21,1.2635,1.2782,1.2586,1.2586,2006
1974/2/22,1.2635,1.2831,1.2635,1.2635,10844
1974/2/25,1.2635,1.2733,1.2537,1.2537,2821
1974/2/26,1.2537,1.2684,1.2488,1.2488,6676
1974/2/27,1.2488,1.2635,1.2439,1.2439,5673
1974/2/28,1.2488,1.2684,1.2488,1.2488,11973
1974/3/1,1.2586,1.2782,1.2586,1.2586,11001
1974/3/4,1.2586,1.2733,1.2537,1.2537,5861
1974/3/5,1.2929,1.3125,1.2929,1.2929,6394
1974/3/6,1.2978,1.3174,1.2978,1.2978,7836
1974/3/7,1.3076,1.3272,1.3076,1.3076,2915
1974/3/8,1.3321,1.3517,1.3321,1.3321,7742
1974/3/11,1.3321,1.3419,1.3223,1.3223,7209
1974/3/12,1.3419,1.3615,1.3419,1.3419,6394
1974/3/13,1.4398,1.4594,1.4398,1.4398,12788
1974/3/14,1.479,1.4986,1.479,1.479,11910
1974/3/15,1.479,1.4888,1.4692,1.4692,11252
1974/3/18,1.4594,1.4594,1.4398,1.4398,6331
1974/3/19,1.43,1.43,1.4104,1.4104,4858
1974/3/20,1.4202,1.4398,1.4202,1.4202,3040
1974/3/21,1.4202,1.4349,1.4153,1.4153,1630
1974/3/22,1.4153,1.43,1.4104,1.4104,1348
1974/3/25,1.4104,1.43,1.4104,1.4104,1975
1974/3/26,1.4104,1.4251,1.4055,1.4055,1755
1974/3/27,1.3859,1.3859,1.3663,1.3663,4952
1974/3/28,1.3076,1.3076,1.288,1.288,11252
1974/3/29,1.288,1.3027,1.2831,1.2831,6989
1974/4/1,1.288,1.3076,1.288,1.288,1536
1974/4/2,1.2929,1.3125,1.2929,1.2929,2696
1974/4/3,1.2929,1.3076,1.288,1.288,10688
1974/4/4,1.2929,1.3125,1.2929,1.2929,2413
1974/4/5,1.2929,1.2929,1.2733,1.2733,4576
1974/4/8,1.2733,1.2733,1.2537,1.2537,4075
1974/4/9,1.2537,1.2684,1.2488,1.2488,1598
1974/4/10,1.2537,1.2733,1.2537,1.2537,4106
1974/4/11,1.2537,1.2733,1.2537,1.2537,7146
1974/4/15,1.2586,1.2782,1.2586,1.2586,2131
1974/4/16,1.3076,1.3272,1.3076,1.3076,5579
1974/4/17,1.3223,1.3419,1.3223,1.3223,4545
1974/4/18,1.3369,1.3565,1.3369,1.3369,4450
1974/4/19,1.337,1.3419,1.3223,1.3223,2163
1974/4/22,1.3223,1.337,1.3174,1.3174,1504
1974/4/23,1.3174,1.3174,1.2978,1.2978,4357
1974/4/24,1.2782,1.2782,1.2586,1.2586,6488
1974/4/25,1.2439,1.2439,1.2243,1.2243,9747
1974/4/26,1.2243,1.2341,1.2145,1.2145,7209
1974/4/29,1.2145,1.2194,1.1998,1.1998,8337
1974/4/30,1.1998,1.2145,1.1949,1.1949,3479
1974/5/1,1.1998,1.2194,1.1998,1.1998,12756
1974/5/2,1.2145,1.2341,1.2145,1.2145,12662
1974/5/3,1.2194,1.239,1.2194,1.2194,3824
1974/5/6,1.2194,1.2341,1.2145,1.2145,1661
1974/5/7,1.1949,1.1949,1.1753,1.1753,5077
1974/5/8,1.1705,1.1705,1.1509,1.1509,7554
1974/5/9,1.1509,1.1656,1.146,1.146,1504
1974/5/10,1.1264,1.1264,1.1068,1.1068,13822
1974/5/13,1.1019,1.1019,1.0823,1.0823,12161
1974/5/14,1.1019,1.1215,1.1019,1.1019,5454
1974/5/15,1.146,1.1656,1.146,1.146,5422
1974/5/16,1.146,1.1607,1.1411,1.1411,3542
1974/5/17,1.1215,1.1215,1.1019,1.1019,6269
1974/5/20,1.1215,1.1411,1.1215,1.1215,2225
1974/5/21,1.146,1.1656,1.146,1.146,6300
1974/5/22,1.146,1.1656,1.146,1.146,3009
1974/5/23,1.146,1.1656,1.146,1.146,4670
1974/5/24,1.0725,1.0725,1.0529,1.0529,12380
1974/5/28,1.0138,1.0138,0.9942,0.9942,5297
1974/5/29,0.9941,1.0039,0.9843,0.9843,6864
1974/5/30,0.9893,1.0089,0.9893,0.9893,7428
1974/5/31,0.9501,0.9501,0.9305,0.9305,11471
1974/6/3,0.9305,0.9354,0.9158,0.9158,10500
1974/6/4,0.9403,0.9599,0.9403,0.9403,4169
1974/6/5,0.9599,0.9795,0.9599,0.9599,6802
1974/6/6,1.0529,1.0725,1.0529,1.0529,7397
1974/6/7,1.0382,1.0382,1.0186,1.0186,11252
1974/6/10,1.0187,1.0285,1.0089,1.0089,3573
1974/6/11,1.0088,1.0186,0.999,0.999,3573
1974/6/12,1.0235,1.0431,1.0235,1.0235,6331
1974/6/13,1.048,1.0676,1.048,1.048,5015
1974/6/14,1.048,1.0627,1.0431,1.0431,5015
1974/6/17,1.0285,1.0285,1.0089,1.0089,12694
1974/6/18,1.0088,1.0235,1.0039,1.0039,11878
1974/6/19,0.9648,0.9648,0.9452,0.9452,14011
1974/6/20,0.9305,0.9305,0.9109,0.9109,7522
1974/6/21,0.9109,0.9305,0.9109,0.9109,2382
1974/6/24,0.9109,0.9158,0.8962,0.8962,3573
1974/6/25,0.9011,0.9207,0.9011,0.9011,8024
1974/6/26,0.857,0.857,0.8374,0.8374,8932
1974/6/27,0.8228,0.8228,0.8032,0.8032,5235
1974/6/28,0.8032,0.8032,0.7836,0.7836,6958
1974/7/1,0.7444,0.7444,0.7248,0.7248,6895
1974/7/2,0.6905,0.6905,0.6709,0.6709,45320
1974/7/3,0.6465,0.6465,0.6269,0.6269,9654
1974/7/5,0.6464,0.666,0.6464,0.6464,10154
1974/7/8,0.6269,0.6269,0.6073,0.6073,5955
1974/7/9,0.6122,0.6318,0.6122,0.6122,7680
1974/7/10,0.6122,0.6122,0.5926,0.5926,5172
1974/7/11,0.6171,0.6367,0.6171,0.6171,4231
1974/7/12,0.6513,0.6709,0.6513,0.6513,10029
1974/7/15,0.6856,0.7052,0.6856,0.6856,8494
1974/7/16,0.7248,0.7444,0.7248,0.7248,7742
1974/7/17,0.7297,0.7493,0.7297,0.7297,6895
1974/7/18,0.7297,0.7346,0.715,0.715,5203
1974/7/19,0.7248,0.7444,0.7248,0.7248,1787
1974/7/22,0.7003,0.7003,0.6807,0.6807,4670
1974/7/23,0.6905,0.7101,0.6905,0.6905,3479
1974/7/24,0.6905,0.7052,0.6856,0.6856,1473
1974/7/25,0.6759,0.6759,0.6563,0.6563,5015
1974/7/26,0.6563,0.6612,0.6416,0.6416,1881
1974/7/29,0.6416,0.6416,0.622,0.622,9435
1974/7/30,0.6122,0.6122,0.5926,0.5926,6300
1974/7/31,0.5877,0.5877,0.5681,0.5681,3604
1974/8/1,0.5681,0.5877,0.5681,0.5681,3761
1974/8/2,0.5779,0.5975,0.5779,0.5779,2288
1974/8/5,0.5877,0.6073,0.5877,0.5877,4357
